source_record_pk,sample_initiative_id,initiative_source_id,initiative_title,doc_format,doc_kinds_csv,initiatives_count,doc_refs_count,extractor_version,confidence,needs_review,extracted_subject,extracted_title,extracted_excerpt,source_url,raw_path,review_status,final_subject,final_title,final_confidence,review_note,reviewer
142683,senado:leg5:exp:610/000145,senado_iniciativas,"Acuerdo entre el Reino de España y la Santa Sede sobre asuntos de interés común en Tierra Santa, hecho en Madrid el 21 de diciembre de 1994. (610/000145)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo entre el Reino de España y la Santa Sede sobre asuntos de interés común en Tierra Santa, hecho en Madrid el 21 de diciembre de 1994. (610/000145)","Acuerdo entre el Reino de España y la Santa Sede sobre asuntos de interés común en Tierra Santa, hecho en Madrid el 21 de diciembre de 1994. (610/000145)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000145,etl/data/raw/text_documents/parl_initiative_docs/41499e042d8bc52cfa75dc4530daf8a9aade3ebdb08b3a3c6170cb39dfe9abd3.html,,,,,,
142684,senado:leg5:exp:610/000146,senado_iniciativas,"Estatutos del Consejo Iberoamericano del Deporte, hechos en Montevideo el 4 de agosto de 1994. (610/000146)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Estatutos del Consejo Iberoamericano del Deporte, hechos en Montevideo el 4 de agosto de 1994. (610/000146)","Estatutos del Consejo Iberoamericano del Deporte, hechos en Montevideo el 4 de agosto de 1994. (610/000146)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000146,etl/data/raw/text_documents/parl_initiative_docs/ad42b3cd055d58708e0b4a77e4e007bfa572345e20106c605804f3ea81be0792.html,,,,,,
142685,senado:leg5:exp:610/000147,senado_iniciativas,"Acuerdo para la promoción y protección recíproca de inversiones entre el Reino de España y la República de Honduras, hecho en Tegucigalpa el 18 de marzo de 1994. (610/000147)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo para la promoción y protección recíproca de inversiones entre el Reino de España y la República de Honduras, hecho en Tegucigalpa el 18 de marzo de 1994. (610/000147)","Acuerdo para la promoción y protección recíproca de inversiones entre el Reino de España y la República de Honduras, hecho en Tegucigalpa el 18 de marzo de 1994. (610/000147)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000147,etl/data/raw/text_documents/parl_initiative_docs/86ac371784229935f255c86a2217463f3aa429513994ba1db15194010587eab8.html,,,,,,
142686,senado:leg5:exp:610/000148,senado_iniciativas,"Tratado sobre traslado de personas condenadas entre el Reino de España y la República de Paraguay, hecho en Asunción el día 7 de septiembre de 1994. (610/000148)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Tratado sobre traslado de personas condenadas entre el Reino de España y la República de Paraguay, hecho en Asunción el día 7 de septiembre de 1994. (610/000148)","Tratado sobre traslado de personas condenadas entre el Reino de España y la República de Paraguay, hecho en Asunción el día 7 de septiembre de 1994. (610/000148)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000148,etl/data/raw/text_documents/parl_initiative_docs/1c19afc9d02e1e33872ec65f65186c2ea845c78313275f908048ed29fbc06e8a.html,,,,,,
142687,senado:leg5:exp:610/000149,senado_iniciativas,"Convenio Marco para la protección de las minorías nacionales del Consejo de Europa, firmado en Estrasburgo el 1 de febrero de 1995. (610/000149)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Convenio Marco para la protección de las minorías nacionales del Consejo de Europa, firmado en Estrasburgo el 1 de febrero de 1995. (610/000149)","Convenio Marco para la protección de las minorías nacionales del Consejo de Europa, firmado en Estrasburgo el 1 de febrero de 1995. (610/000149)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000149,etl/data/raw/text_documents/parl_initiative_docs/b5b4f8f3bafd69374df907facad21440e6b8239e34df69f01e494fdfe0bf8fa6.html,,,,,,
142688,senado:leg5:exp:610/000150,senado_iniciativas,"Acuerdo para la promoción y protección recíproca de inversiones entre el Reino de España y la República de Turquía, hecho en Ankara el 15 de febrero de 1995. (610/000150)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo para la promoción y protección recíproca de inversiones entre el Reino de España y la República de Turquía, hecho en Ankara el 15 de febrero de 1995. (610/000150)","Acuerdo para la promoción y protección recíproca de inversiones entre el Reino de España y la República de Turquía, hecho en Ankara el 15 de febrero de 1995. (610/000150)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000150,etl/data/raw/text_documents/parl_initiative_docs/c9fb9d768ed1919ec109cc8785fa6aed1474dbc0b63b7aab6c50c68768521c68.html,,,,,,
142689,senado:leg5:exp:610/000151,senado_iniciativas,"Retirada por parte de España de la reserva número 2 formulada por España al Convenio Europeo relativo al reconocimiento y la ejecucion de decisiones en materia de custodia de menores, así como al restablecimiento de dicha custodia, hecho en Luxemburgo el 20 de mayo de 1980. (610/000151)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Retirada por parte de España de la reserva número 2 formulada por España al Convenio Europeo relativo al reconocimiento y la ejecucion de decisiones en materia de custodia de menores, así como al restablecimiento de dicha custodia, hecho en Luxemburgo el 20 de mayo de 1980. (610/000151)","Retirada por parte de España de la reserva número 2 formulada por España al Convenio Europeo relativo al reconocimiento y la ejecucion de decisiones en materia de custodia de menores, así como al restablecimiento de dicha custodia, hecho en Luxemburgo el 20 de mayo de 1980. (610/000151)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000151,etl/data/raw/text_documents/parl_initiative_docs/9504cf2a02b4dc45708796e28ed26b787e6cefca54abd85da97874ac0f50ea25.html,,,,,,
142690,senado:leg5:exp:610/000152,senado_iniciativas,"Protocolo sobre el Estatuto de Cuarteles Generales Militares Internacionales establecidos en cumplimiento del Tratado del Atlántico Norte, hecho en París el 28 de agosto de 1952. (610/000152)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Protocolo sobre el Estatuto de Cuarteles Generales Militares Internacionales establecidos en cumplimiento del Tratado del Atlántico Norte, hecho en París el 28 de agosto de 1952. (610/000152)","Protocolo sobre el Estatuto de Cuarteles Generales Militares Internacionales establecidos en cumplimiento del Tratado del Atlántico Norte, hecho en París el 28 de agosto de 1952. (610/000152)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000152,etl/data/raw/text_documents/parl_initiative_docs/e0d130cdc7d2f20a5dd7bfd17cedbfa21ada8a5324e38cd3396b3bd592bd94a0.html,,,,,,
142691,senado:leg5:exp:610/000153,senado_iniciativas,"Protocolo por el que se modifica el Convenio entre el Reino de España y la República de Austria para evitar la doble imposición con respecto a los Impuestos sobre la Renta y sobre el Patrimonio de 20 de diciembre de 1966, firmado en Viena el 24 de febrero de 1995. (610/000153)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Protocolo por el que se modifica el Convenio entre el Reino de España y la República de Austria para evitar la doble imposición con respecto a los Impuestos sobre la Renta y sobre el Patrimonio de 20 de diciembre de 1966, firmado en Viena el 24 de febrero de 1995. (610/000153)","Protocolo por el que se modifica el Convenio entre el Reino de España y la República de Austria para evitar la doble imposición con respecto a los Impuestos sobre la Renta y sobre el Patrimonio de 20 de diciembre de 1966, firmado en Viena el 24 de febrero de 1995. (610/000153)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000153,etl/data/raw/text_documents/parl_initiative_docs/803bc2eb358fa40dc65188ac125c1cadb726355275de98fce5dd1c07d728a042.html,,,,,,
142692,senado:leg5:exp:610/000154,senado_iniciativas,"Acuerdo de transporte aéreo entre el Reino de España y la República de Ghana, hecho en Accra el 30 de diciembre de 1994. (610/000154)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo de transporte aéreo entre el Reino de España y la República de Ghana, hecho en Accra el 30 de diciembre de 1994. (610/000154)","Acuerdo de transporte aéreo entre el Reino de España y la República de Ghana, hecho en Accra el 30 de diciembre de 1994. (610/000154)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000154,etl/data/raw/text_documents/parl_initiative_docs/1927e373ba730f1d1b03d84021b9f0e4bb425cb7eeecf56b644777caee890397.html,,,,,,
142693,senado:leg5:exp:610/000155,senado_iniciativas,"Acuerdo entre España y Rumanía para la Promoción y Protección Recíproca de Inversiones, hecho en Bucarest el 25 de enero de 1995. (610/000155)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo entre España y Rumanía para la Promoción y Protección Recíproca de Inversiones, hecho en Bucarest el 25 de enero de 1995. (610/000155)","Acuerdo entre España y Rumanía para la Promoción y Protección Recíproca de Inversiones, hecho en Bucarest el 25 de enero de 1995. (610/000155)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000155,etl/data/raw/text_documents/parl_initiative_docs/b97a59a436fb6110069c47bb8ab566f013803af0f8f01d7d2eff2d9dc110085d.html,,,,,,
142694,senado:leg5:exp:610/000156,senado_iniciativas,"Acuerdo sobre protección de información clasificada entre el Reino de España y el Estado de Israel, hecho en Madrid el 13 de febrero de 1995. (610/000156)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo sobre protección de información clasificada entre el Reino de España y el Estado de Israel, hecho en Madrid el 13 de febrero de 1995. (610/000156)","Acuerdo sobre protección de información clasificada entre el Reino de España y el Estado de Israel, hecho en Madrid el 13 de febrero de 1995. (610/000156)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000156,etl/data/raw/text_documents/parl_initiative_docs/d9015f7a3aee345ceb92a2f0da80800b7740f1c97407d9f156f94feaf7966ca9.html,,,,,,
142695,senado:leg5:exp:610/000157,senado_iniciativas,"Protocolo relativo a las consecuencias de la entrada en vigor del Convenio de Dublín sobre ciertas disposiciones del Convenio de Aplicación del Acuerdo de Schengen, hecho en Bonn el 26 de abril de 1994. (610/000157)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Protocolo relativo a las consecuencias de la entrada en vigor del Convenio de Dublín sobre ciertas disposiciones del Convenio de Aplicación del Acuerdo de Schengen, hecho en Bonn el 26 de abril de 1994. (610/000157)","Protocolo relativo a las consecuencias de la entrada en vigor del Convenio de Dublín sobre ciertas disposiciones del Convenio de Aplicación del Acuerdo de Schengen, hecho en Bonn el 26 de abril de 1994. (610/000157)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000157,etl/data/raw/text_documents/parl_initiative_docs/280db08b7da135fed4070d81a407150ec2ef1c61f6bbb4e590539cfc40e52ffb.html,,,,,,
142696,senado:leg5:exp:610/000158,senado_iniciativas,"Modificación de la Reserva Tercera, apartado d), al Convenio Europeo número 70 sobre la validez internacional de las sentencias penales, hecho en La Haya el 28 de mayo de 1970. (610/000158)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Modificación de la Reserva Tercera, apartado d), al Convenio Europeo número 70 sobre la validez internacional de las sentencias penales, hecho en La Haya el 28 de mayo de 1970. (610/000158)","Modificación de la Reserva Tercera, apartado d), al Convenio Europeo número 70 sobre la validez internacional de las sentencias penales, hecho en La Haya el 28 de mayo de 1970. (610/000158)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000158,etl/data/raw/text_documents/parl_initiative_docs/c2aa760486cdc6433661070296b04b0033a990de7f35312f29de77422d848278.html,,,,,,
142697,senado:leg5:exp:610/000159,senado_iniciativas,"Acuerdo para la Promoción y Protección Recíproca de Inversiones entre el Reino de España y la República del Perú, firmado ""ad referendum"" en Madrid el 17 de noviembre de 1994. (610/000159)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo para la Promoción y Protección Recíproca de Inversiones entre el Reino de España y la República del Perú, firmado ""ad referendum"" en Madrid el 17 de noviembre de 1994. (610/000159)","Acuerdo para la Promoción y Protección Recíproca de Inversiones entre el Reino de España y la República del Perú, firmado ""ad referendum"" en Madrid el 17 de noviembre de 1994. (610/000159)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000159,etl/data/raw/text_documents/parl_initiative_docs/59e3097cdaa37285c7c412b0b1f608e5a7be6b6bd5332d3257e769e04aefab7c.html,,,,,,
142698,senado:leg5:exp:610/000160,senado_iniciativas,Convenio constitutivo de la Oficina Europea de Radiocomunicaciones (ERO). (610/000160),html,ds,1,1,heuristic_subject_v1,0.68,1,Convenio constitutivo de la Oficina Europea de Radiocomunicaciones (ERO). (610/000160),Convenio constitutivo de la Oficina Europea de Radiocomunicaciones (ERO). (610/000160),"Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000160,etl/data/raw/text_documents/parl_initiative_docs/6f6f36bf5eeb7ad34817eb2fc12668592c938db1a1a0fca450f1e38c6c8a4dc6.html,,,,,,
142699,senado:leg5:exp:610/000161,senado_iniciativas,"Acuerdo entre España y Malasia para la promoción y protección recíproca de inversiones, firmado en Kuala Lumpur el 4 de abril de 1995. (610/000161)",html,ds,1,1,heuristic_subject_v1,0.68,1,"Acuerdo entre España y Malasia para la promoción y protección recíproca de inversiones, firmado en Kuala Lumpur el 4 de abril de 1995. (610/000161)","Acuerdo entre España y Malasia para la promoción y protección recíproca de inversiones, firmado en Kuala Lumpur el 4 de abril de 1995. (610/000161)","Iniciativas parlamentarias | Senado de España !function(e){var n=""https://s.go-mpulse.net/boomerang/"";if(""False""==""True"")e.BOOMR_config=e.BOOMR_config||{},e.BOOMR_config.PageParams=e.BOOMR_config.PageParams||{},e.BOOMR_config.PageParams.pci=!0,n=""https://s2.go-mpulse.net/boomerang/"";if(window.BOOMR_API_key=""BJC4H-ZA6C5-F8H88-XL4X5-7HVVC"",function(){function e(){if(!o){var e=document.createElement(""script"");e.id=""boomr-scr-as"",e.src=window.BOOMR.url,e.async=!0,i.parentNode.appendChild(e),o=!0}}function t(e){o=!0;var n,t,a,r,d=document,O=window;if(window.BOOMR.snippetMethod=e?""if"":""i"",t=function(e,n){var t=d.createElement(""script"");t.id=n||""boomr-if-as"",t.src=window.BOOMR.url,BOOMR_lstart=(ne…",https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=5&id1=610&id2=000161,etl/data/raw/text_documents/parl_initiative_docs/dd11bfd9ee84f04528fd540acf757f377f248ede1271960e36091c8124a70716.html,,,,,,
